N,종목명,현재가,전일비,등락률,액면가,시가,고가,저가
1172.0,대신 인버스 2X 알루미늄 선물 ETN(H),40880.0,115.0,-0.28%,0.0,41080.0,41080.0,40880.0
1173.0,DL이앤씨우,19300.0,230.0,-1.18%,5000.0,19400.0,19480.0,19270.0
1174.0,한창,438.0,30.0,+7.35%,500.0,409.0,520.0,408.0
1175.0,TIGER 퓨처모빌리티액티브,11625.0,180.0,-1.52%,0.0,11605.0,11670.0,11565.0
1176.0,세기상사,7270.0,110.0,-1.49%,500.0,7500.0,7500.0,7270.0
1177.0,KODEX 차이나H,15450.0,80.0,+0.52%,0.0,15465.0,15600.0,15295.0
1178.0,KODEX 증권,5900.0,45.0,-0.76%,0.0,5890.0,5935.0,5860.0
1179.0,SOL 200 Top10,9035.0,120.0,+1.35%,0.0,8800.0,9035.0,8795.0
1180.0,ACE 미국달러SOFR금리(합성),9795.0,105.0,+1.08%,0.0,9700.0,9795.0,9700.0
1181.0,주연테크,665.0,15.0,-2.21%,200.0,687.0,687.0,661.0
1182.0,에넥스,653.0,5.0,-0.76%,500.0,655.0,656.0,650.0
1183.0,경인전자,24900.0,100.0,-0.40%,5000.0,24850.0,25100.0,24600.0
1184.0,TRUE 코스피 양매도 3% OTM ETN,7795.0,0.0,0.00%,0.0,7795.0,7795.0,7795.0
1185.0,하나 레버리지 콩 선물 ETN(H),38875.0,400.0,-1.02%,0.0,39295.0,39390.0,38760.0
1186.0,SK디스커버리우,28600.0,400.0,+1.42%,5000.0,31900.0,34550.0,28500.0
1187.0,KODEX KRX기후변화솔루션,13835.0,175.0,+1.28%,0.0,13455.0,13845.0,13440.0
1188.0,참엔지니어링,657.0,10.0,-1.50%,500.0,667.0,670.0,652.0
1189.0,ARIRANG ESG가치주액티브,8215.0,25.0,+0.31%,0.0,8230.0,8230.0,8115.0
1190.0,신한 레버리지 금 선물 ETN,19250.0,20.0,-0.10%,0.0,19215.0,19270.0,19205.0
1191.0,세우글로벌,1338.0,10.0,-0.74%,500.0,1361.0,1361.0,1335.0
1192.0,WOORI 단기국공채액티브,50305.0,5.0,+0.01%,0.0,50310.0,50315.0,50305.0
1193.0,부산주공,486.0,0.0,0.00%,500.0,0.0,0.0,0.0
1194.0,TIGER KRX인터넷K-뉴딜,3785.0,20.0,-0.53%,0.0,3795.0,3795.0,3740.0
1195.0,TBH글로벌,1817.0,10.0,-0.55%,500.0,1807.0,1823.0,1788.0
1196.0,KODEX 유럽탄소배출권선물ICE(H),13945.0,205.0,+1.49%,0.0,13940.0,13975.0,13925.0
1197.0,삼성 미국 대형 성장주 ETN(H),18675.0,0.0,0.00%,0.0,18675.0,18675.0,18675.0
1198.0,KODEX 미국달러선물인버스,8840.0,95.0,-1.06%,0.0,8875.0,8890.0,8840.0
1199.0,삼성 미국 대형 가치주 ETN,18495.0,0.0,0.00%,0.0,18495.0,18495.0,18495.0
1200.0,태원물산,4845.0,60.0,-1.22%,500.0,4855.0,4905.0,4800.0
1201.0,KOSEF 릭소글로벌퓨처모빌리티MSCI,10830.0,110.0,-1.01%,0.0,10830.0,10830.0,10785.0
1202.0,TIGER 미국나스닥바이오,19570.0,200.0,+1.03%,0.0,19470.0,19590.0,19355.0
1203.0,미래에셋 KRX금현물 Auto-KO-C 2312-01 ETN,12245.0,55.0,+0.45%,0.0,12245.0,12270.0,12240.0
1204.0,KODEX 일본TOPIX100,17475.0,80.0,+0.46%,0.0,17300.0,17545.0,17300.0
1205.0,윌비스,545.0,14.0,-2.50%,1000.0,558.0,558.0,543.0
1206.0,호텔신라우,48550.0,650.0,-1.32%,5000.0,49000.0,49500.0,48350.0
1207.0,TRUE 블룸버그 인버스 2X WTI원유 선물 ETN,18125.0,355.0,-1.92%,0.0,18335.0,18360.0,18075.0
1208.0,KB 천연가스 선물 ETN(H),7235.0,230.0,+3.28%,0.0,7260.0,7265.0,7210.0
1209.0,DL우,21400.0,150.0,-0.70%,5000.0,21750.0,21750.0,21050.0
1210.0,HANARO 200선물레버리지,18980.0,55.0,-0.29%,0.0,18715.0,19010.0,18555.0
1211.0,TIGER 미국채30년스트립액티브(합성 H),51740.0,475.0,-0.91%,0.0,51615.0,51785.0,51615.0
1212.0,TRUE 인버스 2X 나스닥 100 ETN,1190.0,55.0,+4.85%,0.0,1185.0,1195.0,1180.0
1213.0,KODEX 차이나과창판STAR50(합성),7000.0,15.0,-0.21%,0.0,7015.0,7080.0,6995.0
1214.0,TIGER 미국나스닥100레버리지(합성),11985.0,155.0,-1.28%,0.0,12090.0,12090.0,11810.0
1215.0,금호전기,991.0,0.0,0.00%,500.0,981.0,1000.0,971.0
1216.0,TIGER 200 헬스케어,16295.0,480.0,+3.04%,0.0,15800.0,16510.0,15800.0
1217.0,KODEX 인도Nifty50레버리지(합성),11680.0,280.0,+2.46%,0.0,11455.0,11715.0,11455.0
1218.0,QV S&P500 버퍼10% 9월 ETN,11680.0,0.0,0.00%,0.0,11680.0,11680.0,11680.0
1219.0,신한 레버리지 다우존스지수 선물 ETN(H),34840.0,420.0,+1.22%,0.0,34770.0,34860.0,34760.0
1220.0,QV 코스피 200 ETN,34685.0,270.0,-0.77%,0.0,34850.0,34850.0,34685.0
1221.0,SUN&L,2735.0,35.0,+1.30%,1000.0,2700.0,2800.0,2680.0
1222.0,KOSEF 미국달러선물,14000.0,155.0,+1.12%,0.0,13930.0,14000.0,13915.0
1223.0,유안타증권우,2660.0,10.0,-0.37%,5000.0,2670.0,2670.0,2630.0
1224.0,신한 구리 선물 ETN(H),17160.0,80.0,+0.47%,0.0,17145.0,17160.0,17135.0
1225.0,ACE 중장기국공채액티브,98235.0,185.0,-0.19%,0.0,98235.0,98235.0,98235.0
1226.0,신풍,980.0,9.0,-0.91%,500.0,989.0,989.0,977.0
1227.0,이스타코,793.0,5.0,-0.63%,500.0,799.0,810.0,780.0
1228.0,메리츠 레버리지 미국채30년 ETN(H),6785.0,120.0,-1.74%,0.0,6790.0,6810.0,6780.0
1229.0,삼성 미국 대형 가치주 ETN(H),16800.0,0.0,0.00%,0.0,16800.0,16800.0,16800.0
1230.0,한국주강,2960.0,5.0,-0.17%,500.0,2950.0,3020.0,2925.0
1231.0,KODEX 200롱코스닥150숏선물,8100.0,60.0,-0.74%,0.0,8165.0,8230.0,8095.0
1232.0,대교우B,1706.0,2.0,-0.12%,500.0,1708.0,1768.0,1698.0
1233.0,KODEX 미국채10년선물,10990.0,55.0,+0.50%,0.0,10920.0,10990.0,10920.0
1234.0,KODEX 미국나스닥100(H),12640.0,235.0,-1.83%,0.0,12610.0,12655.0,12600.0
1235.0,대신343 K200,34550.0,50.0,-0.14%,0.0,34130.0,34560.0,34130.0
1236.0,한성기업,5280.0,50.0,-0.94%,5000.0,5310.0,5350.0,5260.0
1237.0,ACE 200TR,21850.0,15.0,-0.07%,0.0,21745.0,21870.0,21595.0
1238.0,KBSTAR 게임테마,9420.0,65.0,-0.69%,0.0,9370.0,9465.0,9370.0
1239.0,삼성 레버리지 China A50 선물 ETN(H),32300.0,370.0,-1.13%,0.0,32265.0,32300.0,32265.0
1240.0,삼성 레버리지 금 선물 ETN(H),32130.0,460.0,-1.41%,0.0,32230.0,32250.0,32105.0
1241.0,KBSTAR 배터리 리사이클링iSelect,16540.0,315.0,+1.94%,0.0,15950.0,16580.0,15950.0
1242.0,KODEX 미국달러선물레버리지,12040.0,250.0,+2.12%,0.0,11905.0,12045.0,11885.0
1243.0,TIGER 골드선물(H),13580.0,85.0,-0.62%,0.0,13615.0,13615.0,13580.0
1244.0,ACE 미국30년국채선물레버리지(합성 H),8385.0,160.0,-1.87%,0.0,8375.0,8400.0,8370.0
1245.0,한솔PNS,1542.0,42.0,-2.65%,500.0,1573.0,1584.0,1542.0
1246.0,TIGER 200IT레버리지,42075.0,1375.0,-3.16%,0.0,42470.0,42470.0,41560.0
1247.0,대한항공우,28200.0,350.0,-1.23%,5000.0,28550.0,28550.0,28200.0
1248.0,신한 콩 선물 ETN(H),15615.0,45.0,-0.29%,0.0,15695.0,15695.0,15595.0
1249.0,KODEX 차이나심천ChiNext(합성),9025.0,95.0,+1.06%,0.0,8930.0,9045.0,8875.0
1250.0,SHD,25600.0,100.0,-0.39%,5000.0,25600.0,26000.0,25500.0
1251.0,KODEX 200ESG,12430.0,25.0,-0.20%,0.0,12290.0,12455.0,12275.0
1252.0,진도,2495.0,20.0,+0.81%,500.0,2475.0,2515.0,2475.0
1253.0,ARIRANG 미국장기우량회사채,85845.0,380.0,+0.44%,0.0,85410.0,85845.0,85405.0
1254.0,TIGER S&P글로벌헬스케어(합성),20065.0,435.0,+2.22%,0.0,20010.0,20065.0,19930.0
1255.0,KODEX KRX300,16250.0,25.0,-0.15%,0.0,16100.0,16250.0,16095.0
1256.0,하나 Solactive US Tech Top 10 ETN(H),15315.0,0.0,0.00%,0.0,15315.0,15315.0,15315.0
1257.0,삼성 China A50 선물 ETN(H),15240.0,0.0,0.00%,0.0,15240.0,15240.0,15240.0
1258.0,체시스,944.0,30.0,-3.08%,500.0,974.0,984.0,915.0
1259.0,메리츠 KAP 통안채 6개월 ETN,50280.0,0.0,0.00%,0.0,50280.0,50280.0,50280.0
1260.0,BYC우,139500.0,300.0,-0.21%,5000.0,139700.0,141800.0,138000.0
1261.0,삼성 인버스 2X 나스닥 100 ETN(H),4290.0,150.0,+3.62%,0.0,4295.0,4315.0,4285.0
1262.0,삼성 블룸버그 레버리지 WTI원유 선물 ETN,11915.0,400.0,+3.47%,0.0,11665.0,11980.0,11660.0
1263.0,롯데지주우,36950.0,200.0,+0.54%,200.0,37350.0,37350.0,36200.0
1264.0,TIGER 농산물선물Enhanced(H),7745.0,60.0,-0.77%,0.0,7805.0,7805.0,7710.0
1265.0,신한 금 선물 ETN(H),14690.0,125.0,-0.84%,0.0,14705.0,14710.0,14690.0
1266.0,KODEX K-친환경선박액티브,12490.0,120.0,-0.95%,0.0,12490.0,12705.0,12365.0
1267.0,TIGER 리츠부동산인프라채권TR KIS,4830.0,25.0,+0.52%,0.0,4830.0,4830.0,4820.0
1268.0,TIGER 미국S&P500배당귀족,10580.0,195.0,+1.88%,0.0,10440.0,10580.0,10440.0
1269.0,ACE 미국친환경그린테마INDXX,10710.0,60.0,+0.56%,0.0,10645.0,10725.0,10640.0
1270.0,제이준코스메틱,6430.0,200.0,+3.21%,500.0,6290.0,6470.0,6130.0
1271.0,TIGER 인도니프티50레버리지(합성),28225.0,535.0,+1.93%,0.0,27705.0,28380.0,27705.0
1272.0,모두투어리츠,3665.0,30.0,-0.81%,5000.0,3710.0,3710.0,3660.0
1273.0,TIGER 200TR,19060.0,10.0,+0.05%,0.0,18895.0,19060.0,18820.0
1274.0,SOL 코스닥150,14710.0,90.0,+0.62%,0.0,14390.0,14710.0,14355.0
1275.0,TIGER KRX2차전지K-뉴딜레버리지,13220.0,715.0,+5.72%,0.0,11800.0,13230.0,11775.0
1276.0,삼성 인버스 0.5X S&P500 VIX S/T선물 ETN,28375.0,460.0,+1.65%,0.0,28195.0,28375.0,28195.0
1277.0,KODEX K-미래차액티브,10690.0,85.0,-0.79%,0.0,10540.0,10690.0,10540.0
1278.0,삼성 KRX 금현물 ETN,14150.0,70.0,+0.50%,0.0,14145.0,14150.0,14145.0
1279.0,TRUE 인버스 0.5X S&P500 VIX S/T 선물 ETN,28295.0,375.0,+1.34%,0.0,28295.0,28295.0,28280.0
1280.0,하나 -0.5X S&P500 VIX S/T 선물 ETN(H),28220.0,0.0,0.00%,0.0,28220.0,28220.0,28220.0
1281.0,HANARO Fn전기&수소차,10020.0,20.0,+0.20%,0.0,9925.0,10045.0,9825.0
1282.0,KODEX 유럽명품TOP10 STOXX,9285.0,50.0,+0.54%,0.0,9290.0,9300.0,9220.0
1283.0,KODEX 탄소효율그린뉴딜,8700.0,35.0,-0.40%,0.0,8690.0,8700.0,8630.0
1284.0,TIGER 차이나클린에너지SOLACTIVE,6870.0,50.0,-0.72%,0.0,6915.0,7020.0,6870.0
1285.0,미래에셋 에너지화학 Core5 ETN,13860.0,0.0,0.00%,0.0,13860.0,13860.0,13860.0
1286.0,미래에셋 인버스 2X 코스피200 선물 ETN,13840.0,45.0,+0.33%,0.0,14070.0,14180.0,13830.0
1287.0,카프로,691.0,5.0,-0.72%,500.0,702.0,702.0,680.0
1288.0,미래에셋 중국 심천 100 ETN,13790.0,0.0,0.00%,0.0,13790.0,13790.0,13790.0
1289.0,삼성 레버리지 코스피200 선물 ETN,27525.0,260.0,-0.94%,0.0,27435.0,27525.0,27060.0
1290.0,KODEX 글로벌로봇(합성),17620.0,70.0,-0.40%,0.0,17810.0,17810.0,17510.0
1291.0,두산퓨얼셀2우B,9190.0,0.0,0.00%,100.0,9290.0,9290.0,9140.0
1292.0,ARIRANG 미국나스닥테크,24900.0,400.0,-1.58%,0.0,25700.0,25700.0,24235.0
1293.0,QV 블룸버그 2X 천연가스 선물 ETN(H),1365.0,85.0,+6.64%,0.0,1375.0,1380.0,1355.0
1294.0,미래에셋 원유선물혼합 ETN(H),27210.0,325.0,+1.21%,0.0,26890.0,27235.0,26890.0
1295.0,신한 레버리지 코스피 200 선물 ETN,27185.0,300.0,-1.09%,0.0,27255.0,27255.0,27185.0
1296.0,KBSTAR 내수주플러스,7680.0,30.0,+0.39%,0.0,7665.0,7710.0,7665.0
1297.0,TIGER 원유선물Enhanced(H),4185.0,45.0,+1.09%,0.0,4155.0,4195.0,4155.0
1298.0,KODEX 미디어&엔터테인먼트,12800.0,135.0,-1.04%,0.0,12785.0,12835.0,12690.0
1299.0,신한 은 선물 ETN(H),13420.0,225.0,-1.65%,0.0,13440.0,13465.0,13420.0
1300.0,KODEX 차이나A50,17800.0,190.0,+1.08%,0.0,17800.0,17860.0,17520.0
1301.0,TIGER KRX기후변화솔루션,14010.0,205.0,+1.48%,0.0,13655.0,14010.0,13600.0
1302.0,신한 레버리지 미국달러 선물 ETN,13225.0,410.0,+3.20%,0.0,13110.0,13225.0,13100.0
1303.0,SOL 글로벌탄소배출권선물IHS(합성),13200.0,245.0,+1.89%,0.0,13065.0,13200.0,13065.0
1304.0,세방우,7100.0,100.0,-1.39%,500.0,7110.0,7120.0,7090.0
1305.0,미래에셋 레버리지 옥수수 선물 ETN,26175.0,1155.0,-4.23%,0.0,26180.0,26500.0,25680.0
1306.0,KODEX 미국S&P500에너지(합성),12550.0,330.0,+2.70%,0.0,12420.0,12580.0,12420.0
1307.0,TIGER 탄소효율그린뉴딜,8670.0,20.0,-0.23%,0.0,8600.0,8670.0,8570.0
1308.0,KOSEF 국고채3년,108120.0,210.0,-0.19%,0.0,108245.0,108245.0,108120.0
1309.0,KBSTAR 글로벌4차산업IT(합성 H),22545.0,355.0,-1.55%,0.0,22540.0,22550.0,22445.0
1310.0,QV 블룸버그 -2X 천연가스 선물 ETN(H),51305.0,4110.0,-7.42%,0.0,51250.0,51305.0,51230.0
1311.0,신한 브렌트원유 선물 ETN(H),12800.0,85.0,+0.67%,0.0,12715.0,12800.0,12715.0
1312.0,대덕전자1우,12140.0,250.0,-2.02%,500.0,12350.0,12350.0,12060.0
1313.0,KODEX S&P글로벌인프라(합성),14070.0,270.0,+1.96%,0.0,13900.0,14120.0,13900.0
1314.0,메리츠 미국채10년 ETN(H),8415.0,60.0,-0.71%,0.0,8420.0,8430.0,8415.0
1315.0,대신 S&P 2X 천연가스 선물 ETN B,25240.0,2040.0,+8.79%,0.0,25355.0,25355.0,25125.0
1316.0,KBSTAR 200선물인버스2X,2495.0,15.0,+0.60%,0.0,2510.0,2550.0,2485.0
1317.0,TIGER 글로벌멀티에셋TIF액티브,9500.0,80.0,+0.85%,0.0,9415.0,9500.0,9415.0
1318.0,메리츠 레버리지 대표 농산물 선물 ETN(H),25130.0,620.0,-2.41%,0.0,24965.0,25430.0,24900.0
1319.0,KODEX 고배당,8610.0,0.0,0.00%,0.0,8645.0,8645.0,8570.0
1320.0,WOORI 대한민국국고채액티브,50760.0,85.0,-0.17%,0.0,50810.0,50880.0,50755.0
1321.0,ACE ESG액티브,7710.0,25.0,-0.32%,0.0,7630.0,7710.0,7610.0
1322.0,KODEX Fn시스템반도체,9440.0,165.0,-1.72%,0.0,9400.0,9460.0,9310.0
1323.0,녹십자홀딩스2우,29000.0,200.0,+0.69%,500.0,28800.0,29700.0,28800.0
1324.0,TIGER 삼성그룹펀더멘털,11445.0,10.0,-0.09%,0.0,11455.0,11485.0,11380.0
1325.0,ACE 국고채3년,101805.0,105.0,-0.10%,0.0,101835.0,101835.0,101700.0
1326.0,TIGER 차이나항셍테크레버리지(합성 H),7510.0,0.0,0.00%,0.0,7415.0,7725.0,7390.0
1327.0,TIGER Fn신재생에너지,10325.0,235.0,-2.23%,0.0,10485.0,10485.0,10310.0
1328.0,KODEX 미국러셀2000(H),12440.0,115.0,-0.92%,0.0,12405.0,12460.0,12390.0
1329.0,SOL 미국S&P500ESG,11540.0,80.0,+0.70%,0.0,11425.0,11540.0,11425.0
1330.0,KODEX 미국S&P500산업재(합성),24545.0,370.0,+1.53%,0.0,24410.0,24600.0,24360.0
1331.0,TIGER 코스닥150선물인버스,3640.0,30.0,-0.82%,0.0,3730.0,3740.0,3635.0
1332.0,ACE 코스닥150,15005.0,140.0,+0.94%,0.0,14295.0,15040.0,13115.0
1333.0,HANARO Fn조선해운,11980.0,135.0,-1.11%,0.0,12100.0,12320.0,11905.0
1334.0,TRUE 블룸버그 레버리지 WTI원유 선물 ETN,11975.0,440.0,+3.81%,0.0,11780.0,11985.0,11670.0
1335.0,하나 레버리지 옥수수 선물 ETN(H),23885.0,1385.0,-5.48%,0.0,23910.0,24220.0,23655.0
1336.0,TRUE 레버리지 금 선물 ETN,23745.0,0.0,0.00%,0.0,23745.0,23745.0,23745.0
1337.0,하이트론,2470.0,0.0,0.00%,500.0,0.0,0.0,0.0
1338.0,KBSTAR 국고채3년,107665.0,135.0,-0.13%,0.0,107780.0,107780.0,107595.0
1339.0,TIGER 미국나스닥100TR채권혼합Fn,11105.0,20.0,-0.18%,0.0,11125.0,11125.0,11070.0
1340.0,메리츠 레버리지 인플레이션 국채 ETN,11585.0,105.0,-0.90%,0.0,11585.0,11585.0,11585.0
1341.0,KBSTAR 중장기국공채액티브,101075.0,175.0,-0.17%,0.0,101200.0,101200.0,101075.0
1342.0,KODEX 미국S&P500(H),10990.0,50.0,-0.45%,0.0,10990.0,11000.0,10965.0
1343.0,KODEX TRF5050,12730.0,70.0,-0.55%,0.0,12815.0,12815.0,12710.0
1344.0,TIGER 구리실물,9720.0,150.0,+1.57%,0.0,9760.0,9795.0,9655.0
1345.0,신한 옥수수 선물 ETN(H),11365.0,355.0,-3.03%,0.0,11450.0,11485.0,11245.0
1346.0,KODEX TRF7030,14155.0,5.0,+0.04%,0.0,14115.0,14220.0,14110.0
1347.0,TIGER 코스피고배당,13000.0,30.0,+0.23%,0.0,13095.0,13095.0,12920.0
1348.0,TIGER 미국달러선물인버스2X,7035.0,155.0,-2.16%,0.0,7105.0,7120.0,7035.0
1349.0,코아스,728.0,12.0,-1.62%,500.0,737.0,738.0,720.0
1350.0,미래에셋 인버스 코스피200 선물 ETN,11205.0,145.0,+1.31%,0.0,11185.0,11205.0,11155.0
1351.0,KODEX 삼성전자채권혼합Wise,10670.0,55.0,-0.51%,0.0,10640.0,10680.0,10620.0
1352.0,ARIRANG 미국단기우량회사채,106530.0,755.0,+0.71%,0.0,106240.0,106800.0,106240.0
1353.0,신한 인버스 코스피 200 선물 ETN,11165.0,115.0,+1.04%,0.0,11165.0,11165.0,11145.0
1354.0,대신 레버리지 KRX 금현물 ETN,22330.0,0.0,0.00%,0.0,22330.0,22330.0,22330.0
1355.0,메리츠 인플레이션 국채 ETN,11045.0,40.0,-0.36%,0.0,11045.0,11045.0,11045.0
1356.0,HANARO 코스닥150,14915.0,110.0,+0.74%,0.0,14555.0,14930.0,14530.0
1357.0,한화투자증권우,4595.0,60.0,-1.29%,5000.0,4655.0,4655.0,4595.0
1358.0,KB 레버리지 KOSDAQ 150 선물 ETN,43350.0,210.0,+0.49%,0.0,41650.0,43350.0,41585.0
1359.0,TRUE 인버스 2X 구리 선물 ETN,21630.0,100.0,+0.46%,0.0,21830.0,21830.0,21630.0
1360.0,하나 블룸버그 2X 천연가스 선물 ETN(H) B,21610.0,1435.0,+7.11%,0.0,21690.0,21690.0,21555.0
1361.0,KODEX 미국나스닥100선물인버스(H),9815.0,155.0,+1.60%,0.0,9825.0,9840.0,9800.0
1362.0,메리츠 블룸버그 2X 천연가스선물 ETN(H) B,21535.0,1350.0,+6.69%,0.0,21805.0,21820.0,21460.0
1363.0,신한 다우존스지수 선물 ETN(H),21515.0,0.0,0.00%,0.0,21515.0,21515.0,21515.0
1364.0,QV 레버리지 금 선물 ETN(H),21450.0,0.0,0.00%,0.0,21450.0,21450.0,21450.0
1365.0,LX하우시스우,20700.0,0.0,0.00%,5000.0,20850.0,20850.0,20550.0
1366.0,ACE 엔비디아채권혼합블룸버그,14205.0,85.0,-0.59%,0.0,14100.0,14205.0,13870.0
1367.0,KODEX 코스피대형주,12500.0,20.0,+0.16%,0.0,12325.0,12500.0,12325.0
1368.0,미래에셋 인버스 천연가스 선물 ETN(H),21240.0,0.0,0.00%,0.0,21240.0,21240.0,21240.0
1369.0,미래에셋 코스닥150 선물 ETN,10565.0,0.0,0.00%,0.0,10595.0,10595.0,10565.0
1370.0,KODEX 배당성장채권혼합,11725.0,20.0,-0.17%,0.0,11740.0,11745.0,11695.0
1371.0,메리츠 레버리지 금 선물 ETN(H),21105.0,240.0,-1.12%,0.0,21105.0,21105.0,21105.0
1372.0,삼성 레버리지 S&P500 선물 ETN,21030.0,35.0,-0.17%,0.0,20895.0,21035.0,20895.0
1373.0,키움 인버스 미국달러선물 ETN,10460.0,0.0,0.00%,0.0,10460.0,10460.0,10460.0
1374.0,KBSTAR 국채선물5년추종인버스,55185.0,170.0,+0.31%,0.0,55130.0,55200.0,55130.0
1375.0,TIGER TSMC밸류체인FACTSET,10425.0,280.0,-2.62%,0.0,10500.0,10500.0,10385.0
1376.0,신한 K200 USD 선물 바이셀 ETN,10420.0,0.0,0.00%,0.0,10420.0,10420.0,10420.0
1377.0,KBSTAR 국고채3년선물인버스,107030.0,190.0,+0.18%,0.0,106960.0,107030.0,106960.0
1378.0,KBSTAR 200선물레버리지,15760.0,10.0,-0.06%,0.0,15600.0,15760.0,15350.0
1379.0,메리츠 인버스 천연가스 선물 ETN(H),20440.0,865.0,-4.06%,0.0,20355.0,20460.0,20325.0
1380.0,TRUE 인버스 2X 베트남 VN30 선물 ETN(H),20400.0,245.0,-1.19%,0.0,20540.0,20680.0,20400.0
1381.0,메리츠 레버리지 국채30년 ETN,5085.0,85.0,-1.64%,0.0,5170.0,5170.0,5065.0
1382.0,신한 코스닥 150 ETN,10085.0,200.0,-1.94%,0.0,10095.0,10095.0,10085.0
1383.0,메리츠 KIS 통안채 1년 ETN,50245.0,0.0,0.00%,0.0,50245.0,50245.0,50245.0
1384.0,메리츠 인버스 국채3년 ETN,10045.0,5.0,+0.05%,0.0,10045.0,10045.0,10045.0
1385.0,QV iSelect 글로벌 EMP ETN(H),10020.0,0.0,0.00%,0.0,10020.0,10020.0,10020.0
1386.0,QV 미국 IT TOP5 ETN(H),28585.0,655.0,-2.24%,0.0,28590.0,28590.0,28585.0
1387.0,TIGER 코스닥150바이오테크,7520.0,80.0,+1.08%,0.0,7495.0,7570.0,7425.0
1388.0,메리츠 인버스 2X 구리 선물 ETN(H),19845.0,155.0,-0.77%,0.0,19870.0,19880.0,19845.0
1389.0,QV 인버스 레버리지 구리 선물 ETN(H),19825.0,215.0,-1.07%,0.0,19825.0,19825.0,19825.0
1390.0,미래에셋 미디어엔터 Core5 ETN,9905.0,0.0,0.00%,0.0,9905.0,9905.0,9905.0
1391.0,KBSTAR 차이나HSCEI(H),7595.0,5.0,-0.07%,0.0,7680.0,7680.0,7555.0
1392.0,하나 인버스 2X 구리 선물 ETN(H),19665.0,220.0,-1.11%,0.0,19890.0,19890.0,19665.0
1393.0,신한 FnGuide 치킨 ETN,9810.0,0.0,0.00%,0.0,9810.0,9810.0,9810.0
1394.0,미래에셋 -2X 미국채울트라30년 선물 ETN,9790.0,0.0,0.00%,0.0,9790.0,9790.0,9790.0
1395.0,KBSTAR 미국S&P원유생산기업(합성 H),6115.0,45.0,+0.74%,0.0,6115.0,6115.0,6080.0
1396.0,코리아써우,6600.0,180.0,-2.65%,500.0,6660.0,6700.0,6570.0
1397.0,QV S&P500 VIX S/T 선물 ETN D,9745.0,5.0,+0.05%,0.0,9745.0,9745.0,9745.0
1398.0,코오롱모빌리티그룹우,7850.0,180.0,-2.24%,500.0,7970.0,8000.0,7850.0
1399.0,비케이탑스,904.0,0.0,0.00%,500.0,0.0,0.0,0.0
1400.0,넥센타이어1우B,2955.0,10.0,-0.34%,500.0,2965.0,2965.0,2935.0
1401.0,KODEX 아시아반도체공급망exChina액티브,12800.0,285.0,-2.18%,0.0,13250.0,13250.0,12750.0
1402.0,메리츠 국채10년 ETN,9580.0,45.0,-0.47%,0.0,9580.0,9580.0,9580.0
1403.0,TIGER MKF배당귀족,11210.0,50.0,-0.44%,0.0,11225.0,11230.0,11110.0
1404.0,TRUE 인버스 2X 금 선물 ETN,19015.0,370.0,+1.98%,0.0,18945.0,19015.0,18945.0
1405.0,미래에셋 2X 미국채울트라30년 선물 ETN,9505.0,65.0,-0.68%,0.0,9495.0,9525.0,9490.0
1406.0,신한 인버스 2X 다우존스지수 선물 ETN(H),1900.0,25.0,-1.30%,0.0,1905.0,1905.0,1895.0
1407.0,대상우,13770.0,20.0,+0.15%,1000.0,13750.0,13930.0,13740.0
1408.0,솔루스첨단소재2우B,9950.0,30.0,-0.30%,100.0,9960.0,9960.0,9790.0
1409.0,삼성 인버스 2X S&P500 선물 ETN,18745.0,385.0,+2.10%,0.0,18580.0,18745.0,18580.0
1410.0,대신 밀 선물 ETN(H),9300.0,85.0,-0.91%,0.0,9385.0,9425.0,9230.0
1411.0,KODEX 게임산업,7140.0,80.0,-1.11%,0.0,7250.0,7250.0,7085.0
1412.0,KODEX 코스피100,26495.0,105.0,-0.39%,0.0,26505.0,26560.0,26180.0
1413.0,ACE 아시아TOP50S&P,12335.0,85.0,-0.68%,0.0,12405.0,12405.0,12325.0
1414.0,KBSTAR 미국S&P500(H),11535.0,55.0,-0.47%,0.0,11565.0,11565.0,11410.0
1415.0,TIGER KRX게임K-뉴딜,5295.0,35.0,-0.66%,0.0,5310.0,5330.0,5255.0
1416.0,신한 인버스 2X 코스닥 150 선물 ETN,7295.0,95.0,-1.29%,0.0,7710.0,7710.0,7280.0
1417.0,미래에셋 천연가스 선물 ETN(H),3035.0,100.0,+3.41%,0.0,3035.0,3050.0,3025.0
1418.0,하나 S&P 인버스 2X WTI원유 선물 ETN,18185.0,250.0,-1.36%,0.0,18370.0,18370.0,18065.0
1419.0,QV 블룸버그 -2X WTI원유선물 ETN,18155.0,235.0,-1.28%,0.0,18380.0,18380.0,18030.0
1420.0,KB S&P 인버스 2X WTI원유 선물 ETN,18140.0,305.0,-1.65%,0.0,18310.0,18355.0,18050.0
1421.0,신한 블룸버그 인버스 2X WTI원유 선물 ETN,18135.0,285.0,-1.55%,0.0,18260.0,18335.0,18005.0
1422.0,ACE 2차전지&친환경차액티브,13950.0,520.0,+3.87%,0.0,13205.0,13955.0,13135.0
1423.0,미래에셋 레버리지 은 선물 ETN,18125.0,0.0,0.00%,0.0,18125.0,18125.0,18125.0
1424.0,TIGER 차이나반도체FACTSET,6015.0,15.0,+0.25%,0.0,6085.0,6085.0,5985.0
1425.0,TRUE 레버리지 은 선물 ETN,17985.0,385.0,-2.10%,0.0,17985.0,17985.0,17985.0
